ano_eleicao,sigla_uf,codigo_municipio,nome_municipio,total_votos_municipio,enpv,codmun,regiao,qtd_veiculos,veiculos_por_100k_hab,populacao_2020,idhm,idhm_r,idhm_e
2020,RS,87882,Sentinela Do Sul,6480,3.315008199415857,4320354,Sul,0,0,5609,0.671,0.671,0.545
2020,RS,87890,Pejuçara,5113,3.1765693889639883,4314308,Sul,0,0,3857,0.741,0.724,0.648
2020,RS,87904,Sério,3635,5.05869486899417,4320453,Sul,0,0,1924,0.652,0.695,0.471
2020,RS,87912,Pelotas,459060,4.909004541168758,4314407,Sul,27,7.8687,343132,0.739,0.758,0.632
2020,RS,87920,Sertão Santana,8674,4.747906872254147,4320552,Sul,0,0,6537,0.689,0.737,0.534
2020,RS,87939,Pinheiro Machado,10502,5.67857530846476,4314506,Sul,0,0,12195,0.661,0.685,0.499
2020,RS,87947,Sinimbu,11738,7.682256701703348,4320677,Sul,3,29.5217,10162,0.631,0.697,0.456
2020,RS,87955,Piratini,22109,4.672737523592858,4314605,Sul,1,4.8300,20704,0.658,0.672,0.517
2020,RS,87963,Tiradentes Do Sul,7406,5.5599912984543005,4321477,Sul,0,0,5616,0.689,0.705,0.569
2020,RS,87971,Planalto,12122,6.752710520832673,4314704,Sul,5,49.9052,10019,0.687,0.674,0.597
2020,RS,87980,Travesseiro,3509,3.399646481059099,4321626,Sul,0,0,2334,0.701,0.735,0.559
2020,RS,87998,Portão,36206,6.013022638139195,4314803,Sul,2,5.3247,37561,0.713,0.725,0.584
2020,RS,88005,Três Forquilhas,5308,1.999997444533964,4321832,Sul,0,0,2669,0.662,0.661,0.539
2020,RS,88013,Porto Alegre,1909045,5.9201845758175295,4314902,Sul,196,13.1698,1488252,0.805,0.867,0.702
2020,RS,88021,Tupanci Do Sul,2595,5.27853703388708,4322186,Sul,0,0,1459,0.694,0.688,0.595
2020,RS,88030,Porto Lucena,6445,5.24142886579752,4315008,Sul,1,21.7675,4594,0.693,0.7,0.575
2020,RS,88048,União Da Serra,2670,4.409581587991221,4322350,Sul,0,0,1118,0.733,0.786,0.587
2020,RS,88056,Porto Xavier,12526,3.3392840580286323,4315107,Sul,0,0,10194,0.723,0.687,0.628
2020,RS,88064,Vale Do Sol,13491,3.9093980485087165,4322533,Sul,0,0,11828,0.624,0.681,0.439
2020,RS,88072,Putinga,4874,4.187347221664047,4315206,Sul,0,0,3889,0.715,0.745,0.563
2020,RS,88080,Vale Real,7681,5.765163566340446,4322541,Sul,0,0,5981,0.737,0.739,0.636
2020,RS,88099,Quaraí,24537,6.224956922889001,4315305,Sul,8,35.3873,22607,0.704,0.673,0.609
2020,RS,88102,Vila Nova Do Sul,4912,4.289881582508021,4323457,Sul,0,0,4277,0.662,0.645,0.544
2020,RS,88110,Redentora,10618,5.831785700171671,4315404,Sul,0,0,11669,0.631,0.606,0.523
2020,RS,88129,Vitória Das Missões,5870,5.267033262335612,4323754,Sul,0,0,3092,0.655,0.659,0.526
2020,RS,88137,Restinga Sêca,18537,4.240906180535905,4315503,Sul,5,31.7581,15744,0.683,0.709,0.542
2020,RS,88145,Xangri-Lá,17070,5.555032559820735,4323804,Sul,0,0,16775,0.735,0.74,0.63
2020,RS,88153,Rio Grande,191768,8.756313435001982,4315602,Sul,21,9.9073,211965,0.744,0.752,0.637
2020,RS,88161,Boa Vista Do Sul,4303,3.161552994892048,4302253,Sul,0,0,2778,0.728,0.77,0.587
2020,RS,88170,Rio Pardo,41535,8.075310958733885,4315701,Sul,4,10.4534,38265,0.693,0.702,0.56
2020,RS,88188,Dilermando De Aguiar,5072,5.222721650924512,4306379,Sul,0,0,3002,0.648,0.681,0.463
2020,RS,88196,Roca Sales,12775,2.9640603250076065,4315800,Sul,2,17.4353,11471,0.729,0.753,0.602
2020,RS,88200,Capivari Do Sul,5482,3.0435587175060674,4304671,Sul,0,0,4728,0.766,0.805,0.668
2020,RS,88218,Rodeio Bonito,8234,4.453942303965461,4315909,Sul,2,34.0832,5868,0.732,0.733,0.636
2020,RS,88226,Nova Candelária,4487,5.059072016226686,4313011,Sul,0,0,2688,0.759,0.794,0.643
2020,RS,88234,Rolante,24960,6.987837940452781,4316006,Sul,4,18.6454,21453,0.688,0.708,0.553
2020,RS,88242,Floriano Peixoto,3436,4.81200717678582,4308250,Sul,0,0,1737,0.663,0.701,0.486
2020,RS,88250,Ronda Alta,12413,5.342719772813368,4316105,Sul,1,9.4189,10617,0.724,0.729,0.6
2020,RS,88269,Chuvisca,6907,5.485234645064523,4305447,Sul,0,0,5480,0.616,0.655,0.437
2020,RS,88277,Rondinha,6529,1.665588622379041,4316204,Sul,0,0,5080,0.764,0.78,0.678
2020,RS,88285,Esperança Do Sul,5066,1.8120271066005618,4307450,Sul,0,0,2885,0.661,0.665,0.55
2020,RS,88293,Roque Gonzales,9072,1.9483315585542857,4316303,Sul,1,14.7124,6797,0.688,0.687,0.563
2020,RS,88307,Doutor Ricardo,3773,3.6596893068803458,4306759,Sul,0,0,1975,0.724,0.749,0.593
2020,RS,88315,Rosário Do Sul,41209,7.563059586770222,4316402,Sul,9,22.8926,39314,0.699,0.705,0.576
2020,RS,88323,Herveiras,4653,4.924573338704391,4309571,Sul,0,0,3019,0.616,0.67,0.441
2020,RS,88331,Salvador Do Sul,9016,4.439203667650568,4316501,Sul,0,0,7889,0.74,0.75,0.641
2020,RS,88340,Caraá,9801,4.415177970422597,4304713,Sul,0,0,8350,0.652,0.661,0.505
2020,RS,88358,Sananduva,20361,5.666285716300745,4316600,Sul,3,18.3733,16328,0.747,0.764,0.647
2020,RS,88366,Fazenda Vilanova,5711,3.367535514464787,4308078,Sul,0,0,4608,0.698,0.726,0.557
2020,RS,88374,Santa Bárbara Do Sul,7767,3.7616282336139153,4316709,Sul,3,37.9315,7909,0.725,0.716,0.634
2020,RS,88382,Itaara,6321,4.59614221235087,4310538,Sul,0,0,5537,0.76,0.761,0.687
2020,RS,88390,Santa Cruz Do Sul,147599,11.474411845640361,4316808,Sul,15,11.4186,131365,0.773,0.782,0.693
2020,RS,88404,Estrela Velha,5333,2.760076317024257,4307815,Sul,0,0,3650,0.679,0.707,0.56
2020,RS,88412,Santa Maria,383215,6.786079485254447,4316907,Sul,20,7.0503,283677,0.784,0.795,0.715
2020,RS,88420,Benjamin Constant Do Sul,3708,5.332607284227281,4302055,Sul,0,0,1958,0.619,0.601,0.492
2020,RS,88439,Santana Da Boa Vista,10158,5.116384664198742,4317004,Sul,1,12.3962,8067,0.633,0.63,0.503
2020,RS,88447,Maçambará,6428,4.643243520232446,4311718,Sul,2,43.8404,4562,0.684,0.664,0.58
2020,RS,88455,Sant Ana Do Livramento,87330,12.332184690315234,4317103,Sul,15,19.6538,76321,0.727,0.715,0.636
2020,RS,88463,Dom Pedro De Alcântara,4317,5.445500114686773,4306551,Sul,0,0,2527,0.691,0.697,0.577
2020,RS,88471,Santa Rosa,85770,6.919845695823699,4317202,Sul,9,12.2324,73575,0.769,0.752,0.693
2020,RS,88480,Unistalda,4317,3.6401987641697113,4322376,Sul,0,0,2321,0.649,0.626,0.542
2020,RS,88498,Santa Vitória Do Palmar,31667,6.348632105991176,4317301,Sul,5,16.9589,29483,0.712,0.709,0.591
2020,RS,88501,Turuçu,5507,2.7597840588716576,4322327,Sul,0,0,3423,0.629,0.685,0.446
2020,RS,88510,Santiago,52289,2.2910680187900323,4317400,Sul,11,22.2853,49360,0.766,0.746,0.682
2020,RS,88528,Cristal Do Sul,3877,3.915018189272094,4306072,Sul,0,0,2844,0.66,0.641,0.542
2020,RS,88536,Santo Ângelo,80016,7.04346614559523,4317509,Sul,16,20.6271,77568,0.772,0.765,0.696
2020,RS,88544,Muitos Capões,4610,1.9926490236984598,4312617,Sul,0,0,3173,0.702,0.711,0.558
2020,RS,88552,Santo Antônio Da Patrulha,46217,5.297145856830977,4317608,Sul,6,13.8982,43171,0.717,0.718,0.594
2020,RS,88560,Nova Ramada,3553,4.228853653119547,4313334,Sul,0,0,2218,0.742,0.752,0.642
2020,RS,88579,Santo Antônio Das Missões,12601,3.1561164668610378,4317707,Sul,2,19.9005,10050,0.686,0.672,0.576
2020,RS,88587,Jari,4837,3.0650881767845783,4311130,Sul,1,28.6862,3486,0.631,0.636,0.473
2020,RS,88595,Santo Augusto,16852,6.279322415797815,4317806,Sul,4,28.8850,13848,0.739,0.753,0.637
2020,RS,88609,Ubiretama,3399,6.866038216893619,4322343,Sul,0,0,1983,0.7,0.691,0.613
2020,RS,88617,Santo Cristo,20249,3.662028982618165,4317905,Sul,4,28.1373,14216,0.738,0.746,0.656
2020,RS,88625,Barra Do Quaraí,4751,5.698062048086168,4301875,Sul,3,70.9723,4227,0.662,0.659,0.548
2020,RS,88633,São Borja,64565,5.026686660615302,4318002,Sul,10,16.6614,60019,0.736,0.72,0.643
2020,RS,88641,Cerrito,8124,4.201164879457256,4305124,Sul,0,0,6047,0.649,0.657,0.504
2020,RS,88650,São Francisco De Assis,21477,4.558073609097223,4318101,Sul,4,21.9720,18205,0.675,0.681,0.552
2020,RS,88668,Vale Verde,5257,3.9418099117031007,4322525,Sul,0,0,3515,0.646,0.666,0.497
2020,RS,88676,São Francisco De Paula,18679,4.74039666778162,4318200,Sul,3,13.7608,21801,0.685,0.701,0.534
2020,RS,88684,Novo Cabrais,6358,6.201086566350927,4313391,Sul,0,0,4222,0.688,0.697,0.548
2020,RS,88692,São Gabriel,61978,6.643734610537174,4318309,Sul,16,25.7454,62147,0.699,0.711,0.585
2020,RS,88706,Sete De Setembro,3141,5.382694205704764,4320578,Sul,0,0,1950,0.683,0.682,0.577
2020,RS,88714,São Jerônimo,22842,5.576603651619283,4318408,Sul,4,16.3854,24412,0.696,0.734,0.56
2020,RS,88722,Tabaí,6566,7.77007809303759,4320859,Sul,2,41.9375,4769,0.701,0.694,0.595
2020,RS,88730,São José Do Norte,29873,5.918497054158774,4318507,Sul,1,3.6074,27721,0.623,0.663,0.461
2020,RS,88749,Vila Lângaro,3803,2.153420466891784,4323358,Sul,0,0,2080,0.705,0.759,0.551
2020,RS,88757,São José Do Ouro,9017,5.103317810111634,4318606,Sul,3,43.3401,6922,0.755,0.759,0.669
2020,RS,88765,Senador Salgado Filho,4661,4.9005110309832975,4320321,Sul,0,0,2770,0.693,0.701,0.581
2020,RS,88773,São Leopoldo,194909,8.500658469824467,4318705,Sul,12,5.0283,238648,0.739,0.766,0.612
2020,RS,88781,Vespasiano Corrêa,4140,2.934424859849694,4322855,Sul,0,0,1795,0.723,0.758,0.584
2020,RS,88790,São Lourenço Do Sul,49982,5.130623947744222,4318804,Sul,6,13.7804,43540,0.687,0.722,0.528
2020,RS,88803,Monte Alegre Dos Campos,5343,4.216508747502195,4312377,Sul,0,0,3232,0.65,0.667,0.501
2020,RS,88811,São Luiz Gonzaga,17695,1.506108792030406,4318903,Sul,8,24.0291,33293,0.741,0.718,0.664
2020,RS,88820,Marques De Souza,5766,5.198013774126218,4312054,Sul,0,0,3995,0.687,0.743,0.515
2020,RS,88838,São Marcos,23495,4.840852450211894,4319000,Sul,2,9.2345,21658,0.768,0.775,0.683
2020,RS,88846,Chuí,5549,2.8176464489524533,4305439,Sul,2,29.5421,6770,0.706,0.676,0.658
2020,RS,88854,São Martinho,8189,4.860713521791505,4319109,Sul,0,0,5380,0.726,0.734,0.628
2020,RS,88862,Araricá,9082,4.978933432747745,4300877,Sul,0,0,5771,0.679,0.696,0.547
2020,RS,88870,São Nicolau,6727,4.388988415560921,4319208,Sul,0,0,5208,0.645,0.658,0.523
2020,RS,88889,Passa Sete,6472,3.5637353536587626,4314068,Sul,0,0,5747,0.622,0.639,0.482
2020,RS,88897,São Paulo Das Missões,8550,3.9965970495297576,4319307,Sul,0,0,5720,0.692,0.688,0.584
2020,RS,88900,Toropi,4678,2.9418757403863376,4321493,Sul,0,0,2772,0.683,0.68,0.569
2020,RS,88919,São Pedro Do Sul,18632,4.795629840506419,4319406,Sul,6,37.1563,16148,0.709,0.698,0.619
2020,RS,88927,Balneário Pinhal,6989,1.998379854142279,4301636,Sul,2,13.9247,14363,0.696,0.71,0.567
2020,RS,88935,São Sebastião Do Caí,25496,5.161834332696947,4319505,Sul,3,11.5567,25959,0.739,0.734,0.646
2020,RS,88943,Mampituba,5233,2.8613361642680517,4311734,Sul,0,0,2973,0.649,0.65,0.517
2020,RS,88951,São Sepé,18971,4.114957169720829,4319604,Sul,6,25.4723,23555,0.708,0.708,0.576
2020,RS,88978,São Valentim,5365,6.114963517218449,4319703,Sul,0,0,3259,0.72,0.745,0.612
2020,RS,88986,Aceguá,5421,6.380043806944633,4300034,Sul,0,0,4942,0.687,0.703,0.541
2020,RS,88994,Sapiranga,89116,7.407842571571717,4319901,Sul,5,6.2471,80037,0.711,0.722,0.598
2020,RS,89001,Almirante Tamandaré Do Sul,3357,4.032760715340091,4300471,Sul,0,0,1949,0.74,0.732,0.669
2020,RS,89010,Sapucaia Do Sul,123270,7.793843336145277,4320008,Sul,3,2.1155,141808,0.726,0.726,0.624
2020,RS,89028,Arroio Do Padre,4642,4.33348081160241,4301073,Sul,0,0,2951,0.669,0.756,0.461
2020,RS,89036,Sarandi,26959,4.81673047849203,4320107,Sul,5,20.1914,24763,0.777,0.776,0.705
2020,RS,89044,Boa Vista Do Cadeado,3599,4.605798993770537,4302220,Sul,0,0,2468,0.703,0.692,0.59
2020,RS,89052,Seberi,14538,4.604306327623288,4320206,Sul,2,18.6689,10713,0.723,0.706,0.62
2020,RS,89060,Boa Vista Do Incra,3784,4.0228786173484385,4302238,Sul,0,0,2616,0.731,0.703,0.641
2020,RS,89079,Selbach,7514,2.61410273434382,4320305,Sul,0,0,5107,0.777,0.785,0.71
2020,RS,89087,Bozano,4244,2.502093605605323,4302584,Sul,0,0,2111,0.745,0.773,0.628
2020,RS,89095,Serafina Corrêa,19509,4.361517741523143,4320404,Sul,3,16.8587,17795,0.76,0.755,0.69
2020,RS,89109,Canudos Do Vale,3352,4.103948093159979,4304614,Sul,0,0,1705,0.713,0.751,0.574
2020,RS,89117,Sertão,8331,3.4612236619614922,4320503,Sul,0,0,5315,0.751,0.746,0.678
2020,RS,89125,Capão Bonito Do Sul,3498,3.9755320960105633,4304622,Sul,0,0,1641,0.637,0.654,0.507
2020,RS,89133,Severiano De Almeida,4571,3.104547289573874,4320602,Sul,0,0,3631,0.752,0.738,0.67
2020,RS,89141,Capão Do Cipó,4737,4.470984448009233,4304655,Sul,0,0,3699,0.672,0.639,0.552
2020,RS,89150,Capão Da Canoa,52237,7.111167054824116,4304630,Sul,6,11.1006,54051,0.743,0.756,0.637
2020,RS,89168,Coqueiro Baixo,2461,3.493180060364064,4305835,Sul,0,0,1495,0.692,0.703,0.532
2020,RS,89176,Sobradinho,17298,5.818314828282199,4320701,Sul,7,46.6511,15005,0.743,0.735,0.647
2020,RS,89184,Coronel Pilar,2577,4.05829747681319,4305934,Sul,0,0,1614,0.727,0.766,0.6
2020,RS,89192,Soledade,32646,6.45413465371142,4320800,Sul,6,19.3330,31035,0.731,0.727,0.625
2020,RS,89206,Cruzaltense,2890,4.265253511948899,4306130,Sul,0,0,1799,0.719,0.724,0.605
2020,RS,89214,Tapejara,26313,5.52231343766958,4320909,Sul,7,28.5109,24552,0.76,0.763,0.688
2020,RS,89222,Forquetinha,4315,3.419126308921555,4308433,Sul,0,0,2400,0.683,0.743,0.484
2020,RS,89230,Tapera,12428,4.367383074417993,4321006,Sul,5,47.2724,10577,0.747,0.743,0.672
2020,RS,89247,Santa Cecília Do Sul,2461,3.6639814300034668,4316733,Sul,0,0,1634,0.725,0.781,0.581
2020,RS,89249,Itati,5725,3.426987732611179,4310652,Sul,0,0,2397,0.669,0.692,0.524
2020,RS,89257,Tapes,16530,6.048135509663306,4321105,Sul,4,23.0787,17332,0.695,0.699,0.556
2020,RS,89265,Jacuizinho,3586,5.180319019512109,4310876,Sul,0,0,2706,0.662,0.73,0.487
2020,RS,89273,Taquara,55870,8.209175088934614,4321204,Sul,4,6.9464,57584,0.727,0.754,0.579
2020,RS,89281,Lagoa Bonita Do Sul,4198,5.498995882431499,4311239,Sul,0,0,2921,0.67,0.696,0.539
2020,RS,89290,Taquari,28364,5.112579202205143,4321303,Sul,5,18.5977,26885,0.733,0.737,0.629
2020,RS,89303,Mato Queimado,2479,3.081606311800076,4312179,Sul,0,0,1629,0.717,0.702,0.603
2020,RS,89311,Tenente Portela,15873,5.696513552896221,4321402,Sul,4,29.7752,13434,0.708,0.709,0.603
2020,RS,89320,Novo Xingu,2844,5.168642316437108,4313466,Sul,0,0,1712,0.767,0.749,0.708
2020,RS,89338,Torres,39599,7.9497441097573525,4321501,Sul,13,33.2787,39064,0.762,0.75,0.685
2020,RS,89346,Paulo Bento,3542,5.798120312566436,4314134,Sul,0,0,2299,0.71,0.73,0.571
2020,RS,89354,Tramandaí,22550,2.6153320803254076,4321600,Sul,9,17.0999,52632,0.719,0.727,0.606
2020,RS,89362,Pinhal Da Serra,4390,4.351648004263112,4314464,Sul,0,0,1918,0.65,0.641,0.513
2020,RS,89370,Três Coroas,26124,6.322535191590786,4321709,Sul,1,3.4988,28581,0.71,0.74,0.584
2020,RS,89389,Quatro Irmãos,3085,5.0085306675128924,4315313,Sul,0,0,1856,0.689,0.695,0.565
2020,RS,89397,Três De Maio,28699,5.286792900261956,4321808,Sul,7,29.3181,23876,0.759,0.756,0.694
2020,RS,89400,Rolador,4153,3.491393182035794,4315958,Sul,0,0,2296,0.689,0.676,0.579
2020,RS,89419,Três Passos,27624,6.5542979926302545,4321907,Sul,8,33.5402,23852,0.768,0.745,0.71
2020,RS,89435,Triunfo,33053,5.092621045557632,4322004,Sul,3,10.0482,29856,0.733,0.717,0.629
2020,RS,89443,Santa Margarida Do Sul,4346,3.669075067591798,4316972,Sul,0,0,2578,0.663,0.691,0.484
2020,RS,89451,Tucunduva,7925,3.578034646515856,4322103,Sul,0,0,5644,0.747,0.748,0.682
2020,RS,89460,São José Do Sul,3417,2.9273583999763324,4318614,Sul,0,0,2437,0.725,0.774,0.59
2020,RS,89478,Tupanciretã,23185,7.494779705415951,4322202,Sul,6,24.9294,24068,0.709,0.721,0.596
2020,RS,89486,São Pedro Das Missões,2700,3.9531435896712868,4319364,Sul,0,0,2017,0.664,0.644,0.566
2020,RS,89494,Tuparendi,10193,3.3342958546095547,4322301,Sul,0,0,7810,0.728,0.734,0.632
2020,RS,89508,Tio Hugo,4290,3.8312853013842014,4321469,Sul,0,0,3055,0.742,0.709,0.682
2020,RS,89516,Uruguaiana,107051,5.182467584841422,4322400,Sul,20,15.7647,126866,0.744,0.722,0.661
2020,RS,89524,Westfalia,4431,3.8119758930459233,4323770,Sul,0,0,3031,0.752,0.796,0.63
2020,RS,89532,Vacaria,65203,7.690397055193953,4322509,Sul,7,10.5145,66575,0.721,0.74,0.605
2020,RS,89540,Pinto Bandeira,3913,4.673825443945025,4314548,Sul,0,0,3036,NA,NA,NA
2020,RS,89559,Venâncio Aires,77343,5.786432510576648,4322608,Sul,8,11.1153,71973,0.712,0.736,0.6
2020,RS,89567,Pedras Altas,3267,3.8291653018780805,4314175,Sul,0,0,1954,0.64,0.647,0.493
2020,RS,89575,Vera Cruz,30030,5.875000977211429,4322707,Sul,3,11.0705,27099,0.737,0.738,0.643
2020,RS,89591,Veranópolis,23375,3.7403191824376294,4322806,Sul,5,18.8445,26533,0.773,0.797,0.692
2020,RS,89613,Viadutos,7102,4.937426998360534,4322905,Sul,0,0,4690,0.702,0.715,0.561
2020,RS,89630,Viamão,186230,13.742600710517426,4323002,Sul,10,3.9016,256302,0.717,0.72,0.591
2020,RS,89656,Vicente Dutra,6457,5.076223868943266,4323101,Sul,0,0,4599,0.638,0.656,0.489
2020,RS,89672,Palmares Do Sul,13801,6.700385870679272,4313656,Sul,2,17.6523,11330,0.715,0.725,0.592
2020,RS,89699,Victor Graeff,4379,4.530938006316873,4323200,Sul,0,0,2860,0.777,0.774,0.722
2020,RS,89710,Tavares,7494,3.3069684422610512,4321352,Sul,1,18.2382,5483,0.656,0.692,0.492
2020,RS,89737,Capão Do Leão,24564,6.173293558145307,4304663,Sul,0,0,25409,0.637,0.662,0.48
2020,RS,89753,Salto Do Jacuí,12615,6.454258793680953,4316451,Sul,2,16.0244,12481,0.687,0.693,0.558
2020,RS,89770,Cotiporã,6027,4.913507288344614,4305959,Sul,0,0,3838,0.741,0.767,0.636
2020,RS,98213,Teutônia,38905,7.627028285796927,4321451,Sul,10,29.6156,33766,0.747,0.751,0.65
2020,RS,98230,Bom Princípio,16524,3.5725627570650147,4302352,Sul,2,14.0302,14255,0.746,0.751,0.661
2020,RS,98256,Parobé,56522,5.053262112576986,4314050,Sul,1,1.6990,58858,0.704,0.7,0.562
2020,RS,98272,Fortaleza Dos Valos,5178,1.1342077309951761,4308458,Sul,0,0,4285,0.756,0.779,0.663
2020,RS,98299,Jóia,10154,3.496480585092385,4311155,Sul,0,0,8566,0.686,0.671,0.572
2020,SC,80004,Monte Carlo,11032,5.1346654504860645,4211058,Sul,0,0,9906,0.643,0.648,0.511
2020,SC,80012,Abelardo Luz,18930,7.900131306967294,4200101,Sul,5,27.8396,17960,0.696,0.684,0.578
2020,SC,80020,Iporã Do Oeste,11709,4.922426957704284,4207650,Sul,1,11.0558,9045,0.759,0.743,0.695
2020,SC,80039,Agrolândia,11914,4.186044308723202,4200200,Sul,0,0,11013,0.725,0.727,0.633
2020,SC,80047,Lindóia Do Sul,6046,3.8151647568985645,4209854,Sul,0,0,4546,0.743,0.747,0.636
2020,SC,80055,Agronômica,7285,4.966868652987675,4200309,Sul,0,0,5509,0.741,0.774,0.595
2020,SC,80063,Apiúna,12346,2.695060761158406,4201257,Sul,2,18.4366,10848,0.708,0.735,0.584
2020,SC,80071,Água Doce,8448,5.2206344403981,4200408,Sul,0,0,7152,0.698,0.724,0.574
2020,SC,80080,Doutor Pedrinho,4876,1.9697752196834228,4205159,Sul,0,0,4115,0.716,0.714,0.609
2020,SC,80098,Águas De Chapecó,7713,5.5009519112152425,4200507,Sul,0,0,6515,0.713,0.712,0.629
2020,SC,80101,José Boiteux,7135,5.795607161393421,4209151,Sul,0,0,5007,0.694,0.689,0.578
2020,SC,80110,Águas Mornas,9026,2.029415772346617,4200606,Sul,0,0,6559,0.723,0.731,0.606
2020,SC,80128,Vitor Meireles,7347,4.040427396701648,4219358,Sul,0,0,4943,0.673,0.694,0.522
2020,SC,80136,Alfredo Wagner,12504,4.975040984023868,4200705,Sul,1,9.9147,10086,0.668,0.702,0.481
2020,SC,80144,União Do Oeste,4435,4.986967958672709,4218855,Sul,0,0,2412,0.705,0.703,0.606
2020,SC,80152,Anchieta,8207,5.761182025619205,4200804,Sul,0,0,5557,0.699,0.703,0.608
2020,SC,80160,Urupema,3761,3.3328458395860476,4218954,Sul,0,0,2459,0.699,0.667,0.622
2020,SC,80179,Angelina,8474,4.75663768868587,4200903,Sul,0,0,4743,0.687,0.699,0.581
2020,SC,80187,Iraceminha,6472,3.853407302845687,4207759,Sul,0,0,3938,0.722,0.71,0.628
2020,SC,80195,Anita Garibaldi,11033,4.239938578111494,4201000,Sul,2,28.7480,6957,0.688,0.667,0.592
2020,SC,80209,Timbó Grande,8992,8.020193700181322,4218251,Sul,0,0,7941,0.659,0.634,0.565
2020,SC,80217,Anitápolis,5216,4.793740906013863,4201109,Sul,0,0,3228,0.674,0.699,0.524
2020,SC,80225,Abdon Batista,4370,5.387485125588276,4200051,Sul,0,0,2548,0.694,0.66,0.625
2020,SC,80233,Antônio Carlos,13174,2.483862390859085,4201208,Sul,0,0,8613,0.749,0.768,0.615
2020,SC,80241,Santa Rosa Do Sul,10127,3.798654138190964,4215653,Sul,0,0,8378,0.705,0.702,0.618
2020,SC,80250,Araquari,32989,3.767031084851519,4201307,Sul,3,7.5903,39524,0.703,0.696,0.602
2020,SC,80268,Celso Ramos,4551,5.604954331677776,4204152,Sul,0,0,2719,0.719,0.651,0.692
2020,SC,80276,Araranguá,70939,9.55707480084362,4201406,Sul,17,24.6853,68867,0.76,0.745,0.691
2020,SC,80284,Serra Alta,4877,5.84951230555119,4217550,Sul,0,0,3256,0.773,0.758,0.694
2020,SC,80292,Armazém,10829,5.7436069828661935,4201505,Sul,2,22.8337,8759,0.77,0.743,0.698
2020,SC,80306,Cocal Do Sul,20963,6.009277233665276,4204251,Sul,2,11.8899,16821,0.78,0.747,0.74
2020,SC,80314,Arroio Trinta,5385,5.7800633015470195,4201604,Sul,0,0,3549,0.764,0.781,0.653
2020,SC,80322,Nova Itaberaba,6998,5.172869877806117,4211454,Sul,0,0,4329,0.736,0.753,0.605
2020,SC,80330,Ascurra,9111,5.27293886279391,4201703,Sul,1,12.5345,7978,0.742,0.739,0.636
2020,SC,80349,Santa Terezinha,10967,3.341578127761349,4215679,Sul,0,0,8773,0.669,0.637,0.575
2020,SC,80357,Atalanta,5021,2.384035713194835,4201802,Sul,0,0,3195,0.733,0.736,0.668
2020,SC,80365,Mirim Doce,4101,3.4232840784997007,4210852,Sul,0,0,2283,0.708,0.683,0.633
2020,SC,80373,Aurora,8901,2.580824207767099,4201901,Sul,0,0,5683,0.733,0.748,0.606
2020,SC,80381,Cerro Negro,5572,5.5161612421567465,4204178,Sul,1,32.5945,3068,0.621,0.634,0.455
2020,SC,80390,Balneário Camboriú,111027,7.950864644902929,4202008,Sul,25,17.1472,145796,0.845,0.854,0.789
2020,SC,80403,Passo De Torres,9638,5.615606192101992,4212254,Sul,2,22.1043,9048,0.72,0.695,0.618
2020,SC,80411,Barra Velha,28146,8.30458585984424,4202107,Sul,2,6.6979,29860,0.738,0.735,0.639
2020,SC,80420,Braço Do Trombudo,5229,3.2029965610104076,4202859,Sul,0,0,3769,0.78,0.766,0.702
2020,SC,80438,Benedito Novo,12569,4.785985596276147,4202206,Sul,0,0,11775,0.74,0.723,0.645
2020,SC,80446,Sul Brasil,4324,6.00080237606018,4217758,Sul,0,0,2423,0.707,0.713,0.595
2020,SC,80454,Biguaçu,65373,8.593993615628882,4202305,Sul,6,8.6348,69486,0.739,0.733,0.659
2020,SC,80462,Vargem,4564,4.768919335348954,4219150,Sul,0,0,2432,0.629,0.636,0.495
2020,SC,80470,Blumenau,455338,5.35234605807885,4202404,Sul,32,8.8433,361855,0.806,0.812,0.722
2020,SC,80489,Arabutã,6625,3.9554234896900464,4201273,Sul,1,23.4357,4267,0.733,0.744,0.614
2020,SC,80497,Bom Retiro,9655,6.086947422707136,4202602,Sul,0,0,10060,0.699,0.704,0.559
2020,SC,80500,Águas Frias,4420,5.106159204567849,4200556,Sul,0,0,2354,0.745,0.728,0.661
2020,SC,80519,Botuverá,7181,2.1482100145701697,4202701,Sul,0,0,5322,0.724,0.741,0.604
2020,SC,80527,Guatambú,9652,6.646074068747385,4206652,Sul,0,0,4698,0.717,0.716,0.626
2020,SC,80535,Braço Do Norte,37235,4.579051765921714,4202800,Sul,10,29.5194,33876,0.778,0.746,0.716
2020,SC,80543,Planalto Alegre,4996,6.240175604829133,4213153,Sul,0,0,2888,0.751,0.731,0.659
2020,SC,80551,Brusque,109464,9.43423762172311,4202909,Sul,14,10.1678,137689,0.795,0.794,0.707
2020,SC,80560,Riqueza,7030,5.407036765867537,4215075,Sul,0,0,4561,0.714,0.702,0.624
2020,SC,80578,Caçador,67478,6.440571564680971,4203006,Sul,9,11.3474,79313,0.735,0.728,0.62
2020,SC,80586,Lajeado Grande,2622,6.06246516779423,4209458,Sul,0,0,1418,0.771,0.75,0.712
2020,SC,80594,Caibi,8137,4.509454795471255,4203105,Sul,1,16.3132,6130,0.728,0.737,0.631
2020,SC,80608,Rio Rufino,4009,7.370367347125952,4215059,Sul,0,0,2483,0.653,0.652,0.53
